Unnamed: 0,id,index,student_id,date,review_text,rating,rating_facilities,rating_clubs,rating_careerService,rating_internet,source,type,token_list,num_token,rating_bin,rating_cat,length_bin,sample_criteria
442,3_443_478_162,442,915643.0,23rd April 17 ,Nice new campus; societies could be promoted better though,4.0,5,3,4,5,data3_557,university review,"['Nice', 'new', 'campus', ';', 'societies', 'could', 'be', 'promoted', 'better', 'though']",10,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
443,3_444_431_254,443,815564.0,5th April 17,"Very good environment and the blend of modern and nature. Lots of clubs to choose from, no one will be left out. Really. Sports facilities are fantastic and cant wait for the new heated pool coming this summer 2017!",3.8,4,4,4,3,data3_557,university review,"['Very', 'good', 'environment', 'and', 'the', 'blend', 'of', 'modern', 'and', 'nature', '.', 'Lots', 'of', 'clubs', 'to', 'choose', 'from', ',', 'no', 'one', 'will', 'be', 'left', 'out', '.', 'Really', '.', 'Sports', 'facilities', 'are', 'fantastic', 'and', 'cant', 'wait', 'for', 'the', 'new', 'heated', 'pool', 'coming', 'this', 'summer', '2017', '!']",44,"(2.5, 4.0]",Conf/Neu,"(41.0, 61.0]","Conf/Neu_(41.0, 61.0]"
444,3_445_477_234,444,915522.0,3rd April 17,Saying this university has third world standards in all facilities is an understatrement. Horrible place indeed!,1.0,1,1,1,1,data3_557,university review,"['Saying', 'this', 'university', 'has', 'third', 'world', 'standards', 'in', 'all', 'facilities', 'is', 'an', 'understatrement', '.', 'Horrible', 'place', 'indeed', '!']",18,"(0.999, 2.5]",Neg,"(0.999, 21.0]","Neg_(0.999, 21.0]"
445,3_446_476_285,445,915285.0,9th January 17,I went to Exeter 2012-15. Had a fantastic time in the city. It has earnt its rah image but there's no shortage of good people either. I was in lgbt soc and joined AU jiu Jitsu. Managed to live pretty close to campus - both 2nd and 3rd in mount pleasant area.,4.6,5,5,5,4,data3_557,university review,"['I', 'went', 'to', 'Exeter', '2012-15', '.', 'Had', 'a', 'fantastic', 'time', 'in', 'the', 'city', '.', 'It', 'has', 'earnt', 'its', 'rah', 'image', 'but', 'there', ""'s"", 'no', 'shortage', 'of', 'good', 'people', 'either', '.', 'I', 'was', 'in', 'lgbt', 'soc', 'and', 'joined', 'AU', 'jiu', 'Jitsu', '.', 'Managed', 'to', 'live', 'pretty', 'close', 'to', 'campus', '-', 'both', '2nd', 'and', '3rd', 'in', 'mount', 'pleasant', 'area', '.']",58,"(4.0, 5.0]",Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]"
446,3_447_51_256,446,1115250.0,5th January 17,"A nice campus, very green, nice people, nice atmosphere and great facilities",3.8,4,4,4,3,data3_557,university review,"['A', 'nice', 'campus', ',', 'very', 'green', ',', 'nice', 'people', ',', 'nice', 'atmosphere', 'and', 'great', 'facilities']",15,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
447,3_448_221_97,447,415207.0,18th December 16,Wi-Fi is rubbish in accommodation,4.8,5,5,5,4,data3_557,university review,"['Wi-Fi', 'is', 'rubbish', 'in', 'accommodation']",5,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
448,3_449_111_97,448,1215154.0,18th December 16,"Everything is great about Exeter, haven't had any complaints to date",4.4,5,5,4,4,data3_557,university review,"['Everything', 'is', 'great', 'about', 'Exeter', ',', 'have', ""n't"", 'had', 'any', 'complaints', 'to', 'date']",13,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
449,3_450_220_97,449,414858.0,18th December 16,"The campus is really pretty and people are really lovely. Toby, Alec, Tristan, and Harry are leading the Student Guild really well!",4.6,5,5,4,4,data3_557,university review,"['The', 'campus', 'is', 'really', 'pretty', 'and', 'people', 'are', 'really', 'lovely', '.', 'Toby', ',', 'Alec', ',', 'Tristan', ',', 'and', 'Harry', 'are', 'leading', 'the', 'Student', 'Guild', 'really', 'well', '!']",27,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
450,3_451_219_88,450,414852.0,17th December 16,"The forum is beautiful, the grounds are beautiful, everywhere is beautiful just be prepared for hills.",4.2,5,4,3,5,data3_557,university review,"['The', 'forum', 'is', 'beautiful', ',', 'the', 'grounds', 'are', 'beautiful', ',', 'everywhere', 'is', 'beautiful', 'just', 'be', 'prepared', 'for', 'hills', '.']",19,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
451,3_452_430_88,451,814771.0,17th December 16,All good so far. As expected. Easy to get about,4.4,5,4,4,5,data3_557,university review,"['All', 'good', 'so', 'far', '.', 'As', 'expected', '.', 'Easy', 'to', 'get', 'about']",12,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
452,3_453_2_51,452,1014660.0,13th October 16,"Penryn Campus, part of the University of Exeter offers amazing facilities and services on a small campus which has a friendly and great feel about it... not to mention the amazing location!!",4.2,5,4,5,3,data3_557,university review,"['Penryn', 'Campus', ',', 'part', 'of', 'the', 'University', 'of', 'Exeter', 'offers', 'amazing', 'facilities', 'and', 'services', 'on', 'a', 'small', 'campus', 'which', 'has', 'a', 'friendly', 'and', 'great', 'feel', 'about', 'it', '...', 'not', 'to', 'mention', 'the', 'amazing', 'location', '!', '!']",36,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
453,3_454_282_191,453,514570.0,26th May 16,I like my campus. It's green. The lack of diversity is worrying though,3.8,4,4,3,5,data3_557,university review,"['I', 'like', 'my', 'campus', '.', 'It', ""'s"", 'green', '.', 'The', 'lack', 'of', 'diversity', 'is', 'worrying', 'though']",16,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
454,3_455_475_25,454,911750.0,11th May 16,Friendly atmosphere and loads of great stuff happening,4.0,5,4,4,3,data3_557,university review,"['Friendly', 'atmosphere', 'and', 'loads', 'of', 'great', 'stuff', 'happening']",8,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
455,3_456_50_90,455,1111092.0,17th January 16,Top amazing university to go to.,5.0,5,5,5,5,data3_557,university review,"['Top', 'amazing', 'university', 'to', 'go', 'to', '.']",7,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
456,3_457_281_1,456,510647.0, 1st December 15,"Campus facilties and societies are varied, and whatever you do, it'll be here.",4.6,5,5,4,5,data3_557,university review,"['Campus', 'facilties', 'and', 'societies', 'are', 'varied', ',', 'and', 'whatever', 'you', 'do', ',', 'it', ""'ll"", 'be', 'here', '.']",17,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
457,3_458_49_123,457,1110096.0,1st December 15,"Internet keeps turning off when using it.
Campus is beautiful. Buildings - except physics, which is an eyesore - are all new, and really nice looking.
The union doesn't have anything to do with me. It's too concerned about ethnic minorities and diversity. I feel very unwelcome as a white male. Failing to allow the economics society to form, and closing down the music school, was unforgivable.
The clubs and societies are reasonably diverse, but the music school is not very good. It doesn't encourage people to play, and Kay House two miles away, too far to carry instruments. There are a lot of societies, but most of them aren't worth a damn. They aren't much interesting.",2.8,5,2,4,2,data3_557,university review,"['Internet', 'keeps', 'turning', 'off', 'when', 'using', 'it', '.', 'Campus', 'is', 'beautiful', '.', 'Buildings', '-', 'except', 'physics', ',', 'which', 'is', 'an', 'eyesore', '-', 'are', 'all', 'new', ',', 'and', 'really', 'nice', 'looking', '.', 'The', 'union', 'does', ""n't"", 'have', 'anything', 'to', 'do', 'with', 'me', '.', 'It', ""'s"", 'too', 'concerned', 'about', 'ethnic', 'minorities', 'and', 'diversity', '.', 'I', 'feel', 'very', 'unwelcome', 'as', 'a', 'white', 'male', '.', 'Failing', 'to', 'allow', 'the', 'economics', 'society', 'to', 'form', ',', 'and', 'closing', 'down', 'the', 'music', 'school', ',', 'was', 'unforgivable', '.', 'The', 'clubs', 'and', 'societies', 'are', 'reasonably', 'diverse', ',', 'but', 'the', 'music', 'school', 'is', 'not', 'very', 'good', '.', 'It', 'does', ""n't"", 'encourage', 'people', 'to', 'play', ',', 'and', 'Kay', 'House', 'two', 'miles', 'away', ',', 'too', 'far', 'to', 'carry', 'instruments', '.', 'There', 'are', 'a', 'lot', 'of', 'societies', ',', 'but', 'most', 'of', 'them', 'are', ""n't"", 'worth', 'a', 'damn', '.', 'They', 'are', ""n't"", 'much', 'interesting', '.']",141,"(2.5, 4.0]",Conf/Neu,"(121.0, 141.0]","Conf/Neu_(121.0, 141.0]"
458,3_459_379_16,458,69922.0,10th October 15,Probably the best university in the world.,5.0,5,5,5,5,data3_557,university review,"['Probably', 'the', 'best', 'university', 'in', 'the', 'world', '.']",8,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
459,3_460_166_274,459,129858.0,7th October 15,"Uni Wifi is painfully temperamental, can take 20mins to finally get signed in.",4.2,5,5,5,3,data3_557,university review,"['Uni', 'Wifi', 'is', 'painfully', 'temperamental', ',', 'can', 'take', '20mins', 'to', 'finally', 'get', 'signed', 'in', '.']",15,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
460,3_461_48_210,460,109842.0,28th September 15,"Very good uni, would recommend",4.6,5,5,4,4,data3_557,university review,"['Very', 'good', 'uni', ',', 'would', 'recommend']",6,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
461,3_462_117_192,461,1234.0,26th September 15,Amazing uni! Only been here two weeks but I already feel settled in. Like a home away from home,4.6,5,4,5,5,data3_557,university review,"['Amazing', 'uni', '!', 'Only', 'been', 'here', 'two', 'weeks', 'but', 'I', 'already', 'feel', 'settled', 'in', '.', 'Like', 'a', 'home', 'away', 'from', 'home']",21,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
462,3_463_47_192,462,109775.0,26th September 15,"Beautiful, green, big, friendly, smart, new!",4.8,5,5,5,4,data3_557,university review,"['Beautiful', ',', 'green', ',', 'big', ',', 'friendly', ',', 'smart', ',', 'new', '!']",12,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
463,3_464_280_184,463,49771.0,25th September 15,"I've had no problems so far, and when you do there's a great support network lined up to help. The campus isn't too big but is filled with lots of green space so your walk in is quite scenic. The Forum has pretty much everything you need with banks, shops and eateries in a modern looking building.",3.6,4,4,3,4,data3_557,university review,"['I', ""'ve"", 'had', 'no', 'problems', 'so', 'far', ',', 'and', 'when', 'you', 'do', 'there', ""'s"", 'a', 'great', 'support', 'network', 'lined', 'up', 'to', 'help', '.', 'The', 'campus', 'is', ""n't"", 'too', 'big', 'but', 'is', 'filled', 'with', 'lots', 'of', 'green', 'space', 'so', 'your', 'walk', 'in', 'is', 'quite', 'scenic', '.', 'The', 'Forum', 'has', 'pretty', 'much', 'everything', 'you', 'need', 'with', 'banks', ',', 'shops', 'and', 'eateries', 'in', 'a', 'modern', 'looking', 'building', '.']",65,"(2.5, 4.0]",Conf/Neu,"(61.0, 81.0]","Conf/Neu_(61.0, 81.0]"
464,3_465_279_176,464,49770.0,24th September 15,"Beautiful campus, amazing and wide socials, friendly people and enthusiastic lecturers! Most consistent and reliable uni I've seen",4.0,5,5,3,4,data3_557,university review,"['Beautiful', 'campus', ',', 'amazing', 'and', 'wide', 'socials', ',', 'friendly', 'people', 'and', 'enthusiastic', 'lecturers', '!', 'Most', 'consistent', 'and', 'reliable', 'uni', 'I', ""'ve"", 'seen']",22,"(2.5, 4.0]",Conf/Neu,"(21.0, 41.0]","Conf/Neu_(21.0, 41.0]"
465,3_466_46_176,465,109767.0,24th September 15,"Internet sometimes drops out. Facilities are new, easily accessible & have everything you need without stepping off campus.",4.0,5,4,3,3,data3_557,university review,"['Internet', 'sometimes', 'drops', 'out', '.', 'Facilities', 'are', 'new', ',', 'easily', 'accessible', '&', 'have', 'everything', 'you', 'need', 'without', 'stepping', 'off', 'campus', '.']",21,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
466,3_467_278_176,466,49762.0,24th September 15,"If you want to come to a lively atmosphere that not only focuses on your education as well as your enjoyment, this is the uni for you.",4.6,5,5,4,5,data3_557,university review,"['If', 'you', 'want', 'to', 'come', 'to', 'a', 'lively', 'atmosphere', 'that', 'not', 'only', 'focuses', 'on', 'your', 'education', 'as', 'well', 'as', 'your', 'enjoyment', ',', 'this', 'is', 'the', 'uni', 'for', 'you', '.']",29,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
467,3_468_165_161,467,129761.0,22nd September 15,"very nice campus, clean tidy and very friendly",4.0,5,5,4,2,data3_557,university review,"['very', 'nice', 'campus', ',', 'clean', 'tidy', 'and', 'very', 'friendly']",9,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
468,3_469_45_161,468,109742.0,22nd September 15,"Love this campus - its so green with trees everywhere, its not too far from the city and has good transport links. The hills surrounding the campus are hardwork but great for your fitness levels! Excellent sports facilities and very supportive SU and Careers Team.",4.4,4,5,5,4,data3_557,university review,"['Love', 'this', 'campus', '-', 'its', 'so', 'green', 'with', 'trees', 'everywhere', ',', 'its', 'not', 'too', 'far', 'from', 'the', 'city', 'and', 'has', 'good', 'transport', 'links', '.', 'The', 'hills', 'surrounding', 'the', 'campus', 'are', 'hardwork', 'but', 'great', 'for', 'your', 'fitness', 'levels', '!', 'Excellent', 'sports', 'facilities', 'and', 'very', 'supportive', 'SU', 'and', 'Careers', 'Team', '.']",49,"(4.0, 5.0]",Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]"
469,3_470_429_276,469,79712.0,7th September 15,great university- a very pleasant campus!,4.6,5,5,3,5,data3_557,university review,"['great', 'university-', 'a', 'very', 'pleasant', 'campus', '!']",7,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
470,3_471_44_260,470,109710.0,5th September 15,"Wonderful university. Very well run and managed, not to mention the most beautiful campus in the U.K.",5.0,5,5,5,5,data3_557,university review,"['Wonderful', 'university', '.', 'Very', 'well', 'run', 'and', 'managed', ',', 'not', 'to', 'mention', 'the', 'most', 'beautiful', 'campus', 'in', 'the', 'U.K', '.']",20,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
471,3_472_43_253,471,109707.0,4th September 15,Very modern and student-friendly! competent and efficient staff,4.6,5,5,4,5,data3_557,university review,"['Very', 'modern', 'and', 'student-friendly', '!', 'competent', 'and', 'efficient', 'staff']",9,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
472,3_473_485_131,472,94.0,1st September 15,the BEST university in the world. Especially Penryn Campus.,5.0,5,5,5,5,data3_557,university review,"['the', 'BEST', 'university', 'in', 'the', 'world', '.', 'Especially', 'Penryn', 'Campus', '.']",11,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
473,3_474_378_96,473,69692.0,18th August 15,"Just finished my first year at Exeter, has been the best year of my life, despite the weather, Exeter is a lovely place to study and live, the campus feels so alive and have met so many wonderful friends. Socities are excellent as are facilities throughout the uni. So glad I turned down UCL & KCL!",5.0,5,5,5,5,data3_557,university review,"['Just', 'finished', 'my', 'first', 'year', 'at', 'Exeter', ',', 'has', 'been', 'the', 'best', 'year', 'of', 'my', 'life', ',', 'despite', 'the', 'weather', ',', 'Exeter', 'is', 'a', 'lovely', 'place', 'to', 'study', 'and', 'live', ',', 'the', 'campus', 'feels', 'so', 'alive', 'and', 'have', 'met', 'so', 'many', 'wonderful', 'friends', '.', 'Socities', 'are', 'excellent', 'as', 'are', 'facilities', 'throughout', 'the', 'uni', '.', 'So', 'glad', 'I', 'turned', 'down', 'UCL', '&', 'KCL', '!']",63,"(4.0, 5.0]",Pos,"(61.0, 81.0]","Pos_(61.0, 81.0]"
474,3_475_164_96,474,129691.0,18th August 15,"Exeter is the best university. Almost went to Oxford and so glad I didn't, absolutely could not be happier!",5.0,5,5,5,5,data3_557,university review,"['Exeter', 'is', 'the', 'best', 'university', '.', 'Almost', 'went', 'to', 'Oxford', 'and', 'so', 'glad', 'I', 'did', ""n't"", ',', 'absolutely', 'could', 'not', 'be', 'happier', '!']",23,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
475,3_476_328_87,475,59689.0,17th August 15,Great place to study and have fun!,5.0,5,5,5,5,data3_557,university review,"['Great', 'place', 'to', 'study', 'and', 'have', 'fun', '!']",8,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
476,3_477_110_40,476,119688.0,13th August 15,"Exeter was the best University I could have wished for. The campus is beautiful, the teaching is excellent and the people made my University experience unlike no other. I'm so sad that I'm graduating as I had the best three years of my life here. I would recommend the University to anyone.",5.0,5,5,5,5,data3_557,university review,"['Exeter', 'was', 'the', 'best', 'University', 'I', 'could', 'have', 'wished', 'for', '.', 'The', 'campus', 'is', 'beautiful', ',', 'the', 'teaching', 'is', 'excellent', 'and', 'the', 'people', 'made', 'my', 'University', 'experience', 'unlike', 'no', 'other', '.', 'I', ""'m"", 'so', 'sad', 'that', 'I', ""'m"", 'graduating', 'as', 'I', 'had', 'the', 'best', 'three', 'years', 'of', 'my', 'life', 'here', '.', 'I', 'would', 'recommend', 'the', 'University', 'to', 'anyone', '.']",59,"(4.0, 5.0]",Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]"
477,3_478_163_4,477,129683.0,10th August 15,Exeter university is probably the best in the world,5.0,5,5,5,5,data3_557,university review,"['Exeter', 'university', 'is', 'probably', 'the', 'best', 'in', 'the', 'world']",9,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
478,3_479_109_231,478,119671.0,31st July 15,So glad I chose Exeter after my first year and already dreading leaving when I graduate. It has everything you could want in a university in a city with everything you could need within walking distance. Amazing campus and amazing people.,4.2,5,4,5,3,data3_557,university review,"['So', 'glad', 'I', 'chose', 'Exeter', 'after', 'my', 'first', 'year', 'and', 'already', 'dreading', 'leaving', 'when', 'I', 'graduate', '.', 'It', 'has', 'everything', 'you', 'could', 'want', 'in', 'a', 'university', 'in', 'a', 'city', 'with', 'everything', 'you', 'could', 'need', 'within', 'walking', 'distance', '.', 'Amazing', 'campus', 'and', 'amazing', 'people', '.']",44,"(4.0, 5.0]",Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]"
479,3_480_473_167,479,89670.0,23rd July 15,"Having completed my first year at UoE, I am extremely happy with the University! This includes the campus facilities, teaching and social life. Come to Exeter!",5.0,5,5,5,5,data3_557,university review,"['Having', 'completed', 'my', 'first', 'year', 'at', 'UoE', ',', 'I', 'am', 'extremely', 'happy', 'with', 'the', 'University', '!', 'This', 'includes', 'the', 'campus', 'facilities', ',', 'teaching', 'and', 'social', 'life', '.', 'Come', 'to', 'Exeter', '!']",31,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
480,3_481_274_35,480,488.0,12th July 15,"Lovely campus.
Very green.
Great lecturers.
Great city.
Nice location.
Great societies.",4.8,5,5,5,5,data3_557,university review,"['Lovely', 'campus', '.', 'Very', 'green', '.', 'Great', 'lecturers', '.', 'Great', 'city', '.', 'Nice', 'location', '.', 'Great', 'societies', '.']",18,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
481,3_482_428_286,481,79665.0,9th July 15,Possibly the best uni in the world,4.4,5,5,3,5,data3_557,university review,"['Possibly', 'the', 'best', 'uni', 'in', 'the', 'world']",7,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
482,3_483_427_248,482,79663.0,4th July 15,Great uni and student experience,4.8,5,5,5,5,data3_557,university review,"['Great', 'uni', 'and', 'student', 'experience']",5,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
483,3_484_377_241,483,69662.0,3rd July 15,"I have found Exeter to be the perfect university for me. Academically, tutors care about you and know you as an individual, and the standard of teaching is superb. Socially, the student union organise brilliant events and everyone at the university is friendly. The atmosphere is lovely, the facilities are great, and I shall treasure every moment at this university.",5.0,5,5,5,5,data3_557,university review,"['I', 'have', 'found', 'Exeter', 'to', 'be', 'the', 'perfect', 'university', 'for', 'me', '.', 'Academically', ',', 'tutors', 'care', 'about', 'you', 'and', 'know', 'you', 'as', 'an', 'individual', ',', 'and', 'the', 'standard', 'of', 'teaching', 'is', 'superb', '.', 'Socially', ',', 'the', 'student', 'union', 'organise', 'brilliant', 'events', 'and', 'everyone', 'at', 'the', 'university', 'is', 'friendly', '.', 'The', 'atmosphere', 'is', 'lovely', ',', 'the', 'facilities', 'are', 'great', ',', 'and', 'I', 'shall', 'treasure', 'every', 'moment', 'at', 'this', 'university', '.']",69,"(4.0, 5.0]",Pos,"(61.0, 81.0]","Pos_(61.0, 81.0]"
484,3_485_108_241,484,119659.0,3rd July 15,"Exeter has great facilities, such a relaxing environment with opportunities everywhere!",4.8,5,5,5,5,data3_557,university review,"['Exeter', 'has', 'great', 'facilities', ',', 'such', 'a', 'relaxing', 'environment', 'with', 'opportunities', 'everywhere', '!']",13,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
485,3_486_277_241,485,49657.0,3rd July 15,Best year of my life! Amazing university!,5.0,5,5,5,5,data3_557,university review,"['Best', 'year', 'of', 'my', 'life', '!', 'Amazing', 'university', '!']",9,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
486,3_487_276_241,486,49645.0,3rd July 15,"Amazing uni, my course is great and the experience so far couldn't be better. Well done Exeter",4.8,5,5,5,5,data3_557,university review,"['Amazing', 'uni', ',', 'my', 'course', 'is', 'great', 'and', 'the', 'experience', 'so', 'far', 'could', ""n't"", 'be', 'better', '.', 'Well', 'done', 'Exeter']",20,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
487,3_488_472_241,487,89643.0,3rd July 15,I'm going into my third year at Exeter and have had the time of my life.,4.6,5,4,5,5,data3_557,university review,"['I', ""'m"", 'going', 'into', 'my', 'third', 'year', 'at', 'Exeter', 'and', 'have', 'had', 'the', 'time', 'of', 'my', 'life', '.']",18,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
488,3_489_107_241,488,119641.0,3rd July 15,Amazing lecturers and beautiful campus.,5.0,5,5,5,5,data3_557,university review,"['Amazing', 'lecturers', 'and', 'beautiful', 'campus', '.']",6,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
489,3_490_471_241,489,89638.0,3rd July 15,"An incredible university, both academically and from a personal development perspective.",4.2,5,3,4,5,data3_557,university review,"['An', 'incredible', 'university', ',', 'both', 'academically', 'and', 'from', 'a', 'personal', 'development', 'perspective', '.']",13,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
490,3_491_106_241,490,119635.0,3rd July 15,"The facilities in Exeter are unbelievable, great study spaces, loads of places to grab some food and fantastic for sport. The societies are so welcoming and incredibly inclusive. With a huge variety, they cater for everyone and there are always opportunities to get involved. Being next to such a lovely city and only a few miles from the beach comes in handy during post exam periods. My only criticism would be of the prices of facilities in the university. The gym membership is extortionate and the cost of joining a sports team, which often you won't be picked for unless you're friends with the captians, is almost disrespectful. Besides that little moan at the end, I could not much complain about Exeter.",4.2,5,5,3,4,data3_557,university review,"['The', 'facilities', 'in', 'Exeter', 'are', 'unbelievable', ',', 'great', 'study', 'spaces', ',', 'loads', 'of', 'places', 'to', 'grab', 'some', 'food', 'and', 'fantastic', 'for', 'sport', '.', 'The', 'societies', 'are', 'so', 'welcoming', 'and', 'incredibly', 'inclusive', '.', 'With', 'a', 'huge', 'variety', ',', 'they', 'cater', 'for', 'everyone', 'and', 'there', 'are', 'always', 'opportunities', 'to', 'get', 'involved', '.', 'Being', 'next', 'to', 'such', 'a', 'lovely', 'city', 'and', 'only', 'a', 'few', 'miles', 'from', 'the', 'beach', 'comes', 'in', 'handy', 'during', 'post', 'exam', 'periods', '.', 'My', 'only', 'criticism', 'would', 'be', 'of', 'the', 'prices', 'of', 'facilities', 'in', 'the', 'university', '.', 'The', 'gym', 'membership', 'is', 'extortionate', 'and', 'the', 'cost', 'of', 'joining', 'a', 'sports', 'team', ',', 'which', 'often', 'you', 'wo', ""n't"", 'be', 'picked', 'for', 'unless', 'you', ""'re"", 'friends', 'with', 'the', 'captians', ',', 'is', 'almost', 'disrespectful', '.', 'Besides', 'that', 'little', 'moan', 'at', 'the', 'end', ',', 'I', 'could', 'not', 'much', 'complain', 'about', 'Exeter', '.']",137,"(4.0, 5.0]",Pos,"(121.0, 141.0]","Pos_(121.0, 141.0]"
491,3_492_105_241,491,119634.0,3rd July 15,"Beautiful campus, the forum is great. More constructive feedback on assessments and knowing exactly what lecturers expect from you in essays and exams would be good, but I guess that's similar at many universities. Plenty of societies to get involved in, with great facilities across campus.",3.6,4,4,4,3,data3_557,university review,"['Beautiful', 'campus', ',', 'the', 'forum', 'is', 'great', '.', 'More', 'constructive', 'feedback', 'on', 'assessments', 'and', 'knowing', 'exactly', 'what', 'lecturers', 'expect', 'from', 'you', 'in', 'essays', 'and', 'exams', 'would', 'be', 'good', ',', 'but', 'I', 'guess', 'that', ""'s"", 'similar', 'at', 'many', 'universities', '.', 'Plenty', 'of', 'societies', 'to', 'get', 'involved', 'in', ',', 'with', 'great', 'facilities', 'across', 'campus', '.']",53,"(2.5, 4.0]",Conf/Neu,"(41.0, 61.0]","Conf/Neu_(41.0, 61.0]"
492,3_493_162_241,492,129631.0,3rd July 15,Fabulous academic and social life,5.0,5,5,5,5,data3_557,university review,"['Fabulous', 'academic', 'and', 'social', 'life']",5,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
493,3_494_42_219,493,109630.0,2nd July 15,"Brilliant courses, friendly staff, lots of societies and a beautiful modern campus. Can't ask for more!",5.0,5,5,5,5,data3_557,university review,"['Brilliant', 'courses', ',', 'friendly', 'staff', ',', 'lots', 'of', 'societies', 'and', 'a', 'beautiful', 'modern', 'campus', '.', 'Ca', ""n't"", 'ask', 'for', 'more', '!']",21,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
494,3_495_104_219,494,119629.0,2nd July 15,"Such an amazing university, so many opportunities accessible to everyone. The friendly atmosphere makes you feel right at home. Facilities are excellent, for example the gym is a really great place to let off some steam/ get fit with a range of classes and personal trainers available.",5.0,5,5,5,5,data3_557,university review,"['Such', 'an', 'amazing', 'university', ',', 'so', 'many', 'opportunities', 'accessible', 'to', 'everyone', '.', 'The', 'friendly', 'atmosphere', 'makes', 'you', 'feel', 'right', 'at', 'home', '.', 'Facilities', 'are', 'excellent', ',', 'for', 'example', 'the', 'gym', 'is', 'a', 'really', 'great', 'place', 'to', 'let', 'off', 'some', 'steam/', 'get', 'fit', 'with', 'a', 'range', 'of', 'classes', 'and', 'personal', 'trainers', 'available', '.']",52,"(4.0, 5.0]",Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]"
